#CODIGO,DATA_INICIO,DATA_FIM,FINALIDADE,ATIVIDADE,MODALIDADE,PRODUTO,VARIEDADE,CESTA,ZONEAMENTO,UNIDADE_MEDIDA,UNIDADE_MEDIDA_PREVISAO,CONSORCIO,CEDULA_MAE,CD_TIPO_CULTURA
"12015880000042","01/01/1984",,"Custeio","Agrícola","LAVOURA","PÊSSEGO","NÃO SE APLICA","Fruticultura / Olericultura","Não zoneado","Hectare","Tonelada","Não consorciado",0,2
"12015880000041","02/07/2007","28/08/2020","Custeio","Agrícola","LAVOURA","PÊSSEGO","NÃO SE APLICA","Fruticultura / Olericultura","Zoneado","Hectare","Tonelada","Não consorciado",0,2
"12015880000051","01/08/2017",,"Custeio","Agrícola","LAVOURA","PÊSSEGO","NÃO SE APLICA","Irrigadas","Zoneado","Hectare","Tonelada","Não consorciado",0,2
"12015820000042","01/01/1984",,"Custeio","Agrícola","LAVOURA","PERA","NÃO SE APLICA","Fruticultura / Olericultura","Não zoneado","Hectare","Tonelada","Não consorciado",0,2
"12015820000041","02/07/2007",,"Custeio","Agrícola","LAVOURA","PERA","NÃO SE APLICA","Fruticultura / Olericultura","Zoneado","Hectare","Tonelada","Não consorciado",0,2
"12015820000043","17/10/2017",,"Custeio","Agrícola","LAVOURA","PERA","NÃO SE APLICA","Fruticultura / Olericultura",,"Hectare","Tonelada","Não consorciado",0,2
"12015800000043","20/03/2017",,"Custeio","Agrícola","LAVOURA","PEPINO","NÃO SE APLICA","Fruticultura / Olericultura",,"Hectare","Tonelada","Não consorciado",0,4
"12015800000053","01/01/2017",,"Custeio","Agrícola","LAVOURA","PEPINO","NÃO SE APLICA","Irrigadas",,"Hectare","Tonelada","Não consorciado",0,4
"12015800000052","01/01/1984",,"Custeio","Agrícola","LAVOURA","PEPINO","NÃO SE APLICA","Irrigadas","Não zoneado","Hectare","Tonelada","Não consorciado",0,4
"12015800000042","01/01/1984",,"Custeio","Agrícola","LAVOURA","PEPINO","NÃO SE APLICA","Fruticultura / Olericultura","Não zoneado","Hectare","Tonelada","Não consorciado",0,4
"12015640000042","07/07/2010",,"Custeio","Agrícola","LAVOURA","PALMA","NÃO SE APLICA","Fruticultura / Olericultura","Não zoneado","Hectare","Tonelada","Não consorciado",0,2
"12015640000041","07/07/2010",,"Custeio","Agrícola","LAVOURA","PALMA","NÃO SE APLICA","Fruticultura / Olericultura","Zoneado","Hectare","Tonelada","Não consorciado",0,2
"12015620000043","20/03/2017",,"Custeio","Agrícola","LAVOURA","PAINÇO","NÃO SE APLICA","Fruticultura / Olericultura",,"Hectare","Tonelada","Não consorciado",0,3
"12015620000052","01/01/1984",,"Custeio","Agrícola","LAVOURA","PAINÇO","NÃO SE APLICA","Irrigadas","Não zoneado","Hectare","Tonelada","Não consorciado",0,3
"12015620000042","01/01/1984",,"Custeio","Agrícola","LAVOURA","PAINÇO","NÃO SE APLICA","Fruticultura / Olericultura","Não zoneado","Hectare","Tonelada","Não consorciado",0,3
"12015620000053","03/02/2021",,"Custeio","Agrícola","LAVOURA","PAINÇO","NÃO SE APLICA","Irrigadas",,"Hectare","Tonelada","Não consorciado",0,3
"12015420000812","01/01/1984","31/12/2018","Custeio","Agrícola","LAVOURA","OUTRAS LAVOURAS","NÃO SE APLICA","Safra de Verão (1ª Safra)","Não zoneado","Hectare","Tonelada","Consorciado",0,3
"12015420000052","21/06/2006","31/12/2018","Custeio","Agrícola","LAVOURA","OUTRAS LAVOURAS","NÃO SE APLICA","Irrigadas","Não zoneado","Hectare","Tonelada","Não consorciado",0,3
"12015420000012","01/01/1984","30/06/2018","Custeio","Agrícola","LAVOURA","OUTRAS LAVOURAS","NÃO SE APLICA","Safra de Verão (1ª Safra)","Não zoneado","Hectare","Tonelada","Não consorciado",0,3
"12015300000043","20/03/2017",,"Custeio","Agrícola","LAVOURA","OLIVA (AZEITONA)","NÃO SE APLICA","Fruticultura / Olericultura",,"Hectare","Tonelada","Não consorciado",0,2
"12015300000042","01/01/1984",,"Custeio","Agrícola","LAVOURA","OLIVA (AZEITONA)","NÃO SE APLICA","Fruticultura / Olericultura","Não zoneado","Hectare","Tonelada","Não consorciado",0,2
"12015300000041","09/10/2019",,"Custeio","Agrícola","LAVOURA","OLIVA (AZEITONA)","NÃO SE APLICA","Fruticultura / Olericultura","Zoneado","Hectare","Tonelada","Não consorciado",0,2
"12015270000002","07/03/2022",,"Custeio","Agrícola","LAVOURA","NIGER","NÃO SE APLICA","Ano Civil / Ano de Exploração","Não zoneado","Hectare","Tonelada","Não consorciado",0,3
"12015270000003","27/06/2022",,"Custeio","Agrícola","LAVOURA","NIGER","NÃO SE APLICA","Ano Civil / Ano de Exploração",,"Hectare","Tonelada","Não consorciado",0,3
"12015260000042","01/01/1984",,"Custeio","Agrícola","LAVOURA","NESPERA","NÃO SE APLICA","Fruticultura / Olericultura","Não zoneado","Hectare","Tonelada","Não consorciado",0,2
"12015260000043","17/01/2018",,"Custeio","Agrícola","LAVOURA","NESPERA","NÃO SE APLICA","Fruticultura / Olericultura",,"Hectare","Tonelada","Não consorciado",0,2
"12015240000053","25/07/2018",,"Custeio","Agrícola","LAVOURA","NECTARINA","NÃO SE APLICA","Irrigadas",,"Hectare","Tonelada","Não consorciado",0,2
"12015240000052","21/06/2006",,"Custeio","Agrícola","LAVOURA","NECTARINA","NÃO SE APLICA","Irrigadas","Não zoneado","Hectare","Tonelada","Não consorciado",0,2
"12015240000042","01/01/1984",,"Custeio","Agrícola","LAVOURA","NECTARINA","NÃO SE APLICA","Fruticultura / Olericultura","Não zoneado","Hectare","Tonelada","Não consorciado",0,2
"12015240000041","22/05/2007","28/08/2020","Custeio","Agrícola","LAVOURA","NECTARINA","NÃO SE APLICA","Fruticultura / Olericultura","Zoneado","Hectare","Tonelada","Não consorciado",0,2
"12015240000051","01/08/2017",,"Custeio","Agrícola","LAVOURA","NECTARINA","NÃO SE APLICA","Irrigadas","Zoneado","Hectare","Tonelada","Não consorciado",0,2
"12015240000043","14/09/2017",,"Custeio","Agrícola","LAVOURA","NECTARINA","NÃO SE APLICA","Fruticultura / Olericultura",,"Hectare","Tonelada","Não consorciado",0,2
"12015220000042","01/01/1984",,"Custeio","Agrícola","LAVOURA","NABO","NÃO SE APLICA","Fruticultura / Olericultura","Não zoneado","Hectare","Tonelada","Não consorciado",0,4
"12015220000043","23/05/2018",,"Custeio","Agrícola","LAVOURA","NABO","NÃO SE APLICA","Fruticultura / Olericultura",,"Hectare","Tonelada","Não consorciado",0,4
"12015220000052","01/01/1984",,"Custeio","Agrícola","LAVOURA","NABO","NÃO SE APLICA","Irrigadas","Não zoneado","Hectare","Tonelada","Não consorciado",0,4
"12015220000053","03/02/2021",,"Custeio","Agrícola","LAVOURA","NABO","NÃO SE APLICA","Irrigadas",,"Hectare","Tonelada","Não consorciado",0,4
"12015200000042","01/01/1984",,"Custeio","Agrícola","LAVOURA","MURICI","NÃO SE APLICA","Fruticultura / Olericultura","Não zoneado","Hectare","Tonelada","Não consorciado",0,2
"12015140000052","01/01/1984",,"Custeio","Agrícola","LAVOURA","MOSTARDA","NÃO SE APLICA","Irrigadas","Não zoneado","Hectare","Tonelada","Não consorciado",0,3
"12015140000042","01/01/1984",,"Custeio","Agrícola","LAVOURA","MOSTARDA","NÃO SE APLICA","Fruticultura / Olericultura","Não zoneado","Hectare","Tonelada","Não consorciado",0,4
"12015140000053","03/02/2021",,"Custeio","Agrícola","LAVOURA","MOSTARDA","NÃO SE APLICA","Irrigadas",,"Hectare","Tonelada","Não consorciado",0,3
"12015130000042","29/11/2018",,"Custeio","Agrícola","LAVOURA","MORINGA","NÃO SE APLICA","Fruticultura / Olericultura","Não zoneado","Hectare","Tonelada","Não consorciado",0,2
"12015130000452","08/01/2019",,"Custeio","Agrícola","LAVOURA","MORINGA","NÃO SE APLICA","Irrigadas","Não zoneado","Hectare","Tonelada","Valor inválido",0,2
"12015130000053","03/02/2021",,"Custeio","Agrícola","LAVOURA","MORINGA","NÃO SE APLICA","Irrigadas",,"Hectare","Tonelada","Não consorciado",0,2
"12015120000043","01/01/2017",,"Custeio","Agrícola","LAVOURA","MORANGO","NÃO SE APLICA","Fruticultura / Olericultura",,"Hectare","Tonelada","Não consorciado",0,4
"12015120000053","01/01/2017",,"Custeio","Agrícola","LAVOURA","MORANGO","NÃO SE APLICA","Irrigadas",,"Hectare","Tonelada","Não consorciado",0,4
"12015120000842","01/01/1984",,"Custeio","Agrícola","LAVOURA","MORANGO","NÃO SE APLICA","Fruticultura / Olericultura","Não zoneado","Hectare","Tonelada","Consorciado",0,4
"12015120000052","01/01/1984",,"Custeio","Agrícola","LAVOURA","MORANGO","NÃO SE APLICA","Irrigadas","Não zoneado","Hectare","Tonelada","Não consorciado",0,4
"12015120000042","01/01/1984",,"Custeio","Agrícola","LAVOURA","MORANGO","NÃO SE APLICA","Fruticultura / Olericultura","Não zoneado","Hectare","Tonelada","Não consorciado",0,4
"12015081000011","15/03/2021",,"Custeio","Agrícola","LAVOURA","MILHO SILAGEM","NÃO SE APLICA","Safra de Verão (1ª Safra)","Zoneado","Hectare","Tonelada","Não consorciado",0,3
"12015080000011","12/02/1996",,"Custeio","Agrícola","LAVOURA","MILHO","NÃO SE APLICA","Safra de Verão (1ª Safra)","Zoneado","Hectare","Tonelada","Não consorciado",0,3
"12015080000013","01/01/2017",,"Custeio","Agrícola","LAVOURA","MILHO","NÃO SE APLICA","Safra de Verão (1ª Safra)",,"Hectare","Tonelada","Não consorciado",0,3
"12015080000023","01/01/2017",,"Custeio","Agrícola","LAVOURA","MILHO","NÃO SE APLICA","Safrinha (2ª Safra)",,"Hectare","Tonelada","Não consorciado",0,3
"12015080000053","01/01/2017",,"Custeio","Agrícola","LAVOURA","MILHO","NÃO SE APLICA","Irrigadas",,"Hectare","Tonelada","Não consorciado",0,3
"12015080000813","01/01/2017",,"Custeio","Agrícola","LAVOURA","MILHO","NÃO SE APLICA","Safra de Verão (1ª Safra)",,"Hectare","Tonelada","Consorciado",0,3
"12015080000821","01/12/2009",,"Custeio","Agrícola","LAVOURA","MILHO","NÃO SE APLICA","Safrinha (2ª Safra)","Zoneado","Hectare","Tonelada","Consorciado",0,3
"12015080000812","01/01/1984",,"Custeio","Agrícola","LAVOURA","MILHO","NÃO SE APLICA","Safra de Verão (1ª Safra)","Não zoneado","Hectare","Tonelada","Consorciado",0,3
"12015080000052","01/01/1984",,"Custeio","Agrícola","LAVOURA","MILHO","NÃO SE APLICA","Irrigadas","Não zoneado","Hectare","Tonelada","Não consorciado",0,3
"12015080000051","21/12/2004",,"Custeio","Agrícola","LAVOURA","MILHO","NÃO SE APLICA","Irrigadas","Zoneado","Hectare","Tonelada","Não consorciado",0,3
"12015080000022","01/01/1984",,"Custeio","Agrícola","LAVOURA","MILHO","NÃO SE APLICA","Safrinha (2ª Safra)","Não zoneado","Hectare","Tonelada","Não consorciado",0,3
"12015080000021","12/12/2003",,"Custeio","Agrícola","LAVOURA","MILHO","NÃO SE APLICA","Safrinha (2ª Safra)","Zoneado","Hectare","Tonelada","Não consorciado",0,3
"12015080000012","01/01/1984",,"Custeio","Agrícola","LAVOURA","MILHO","NÃO SE APLICA","Safra de Verão (1ª Safra)","Não zoneado","Hectare","Tonelada","Não consorciado",0,3
"12015080000851","14/10/2019",,"Custeio","Agrícola","LAVOURA","MILHO","NÃO SE APLICA","Irrigadas","Zoneado","Hectare","Tonelada","Consorciado",0,3
"12015080000811","10/02/2020",,"Custeio","Agrícola","LAVOURA","MILHO","NÃO SE APLICA","Safra de Verão (1ª Safra)","Zoneado","Hectare","Tonelada","Consorciado",0,3
"12015060000022","01/01/1984",,"Custeio","Agrícola","LAVOURA","MILHETO","NÃO SE APLICA","Safrinha (2ª Safra)","Não zoneado","Hectare","Tonelada","Não consorciado",0,3
"12015060000021","01/07/2010",,"Custeio","Agrícola","LAVOURA","MILHETO","NÃO SE APLICA","Safrinha (2ª Safra)","Zoneado","Hectare","Tonelada","Não consorciado",0,3
"12015040000042","01/01/1984",,"Custeio","Agrícola","LAVOURA","MENTA","NÃO SE APLICA","Fruticultura / Olericultura","Não zoneado","Hectare","Tonelada","Não consorciado",0,4
"12015040000052","01/01/1984",,"Custeio","Agrícola","LAVOURA","MENTA","NÃO SE APLICA","Irrigadas","Não zoneado","Hectare","Tonelada","Não consorciado",0,4
"12015020000043","20/03/2017",,"Custeio","Agrícola","LAVOURA","MELÃO","NÃO SE APLICA","Fruticultura / Olericultura",,"Hectare","Tonelada","Não consorciado",0,4
"12015020000053","20/03/2017",,"Custeio","Agrícola","LAVOURA","MELÃO","NÃO SE APLICA","Irrigadas",,"Hectare","Tonelada","Não consorciado",0,4
"12015020000052","01/01/1984",,"Custeio","Agrícola","LAVOURA","MELÃO","NÃO SE APLICA","Irrigadas","Não zoneado","Hectare","Tonelada","Não consorciado",0,4
"12015020000042","01/01/1984",,"Custeio","Agrícola","LAVOURA","MELÃO","NÃO SE APLICA","Fruticultura / Olericultura","Não zoneado","Hectare","Tonelada","Não consorciado",0,4
"12015000000043","20/03/2017",,"Custeio","Agrícola","LAVOURA","MELANCIA","NÃO SE APLICA","Fruticultura / Olericultura",,"Hectare","Tonelada","Não consorciado",0,4
"12015000000053","01/01/2017",,"Custeio","Agrícola","LAVOURA","MELANCIA","NÃO SE APLICA","Irrigadas",,"Hectare","Tonelada","Não consorciado",0,4
"12015000000052","01/01/1984",,"Custeio","Agrícola","LAVOURA","MELANCIA","NÃO SE APLICA","Irrigadas","Não zoneado","Hectare","Tonelada","Não consorciado",0,4
"12015000000042","01/01/1984",,"Custeio","Agrícola","LAVOURA","MELANCIA","NÃO SE APLICA","Fruticultura / Olericultura","Não zoneado","Hectare","Tonelada","Não consorciado",0,4
"12015000000041","27/09/2011",,"Custeio","Agrícola","LAVOURA","MELANCIA","NÃO SE APLICA","Fruticultura / Olericultura","Zoneado","Hectare","Tonelada","Não consorciado",0,4
"12015000000051","23/08/2017",,"Custeio","Agrícola","LAVOURA","MELANCIA","NÃO SE APLICA","Irrigadas","Zoneado","Hectare","Tonelada","Não consorciado",0,4
"12014960000053","20/03/2017",,"Custeio","Agrícola","LAVOURA","MAXIXE","NÃO SE APLICA","Irrigadas",,"Hectare","Tonelada","Não consorciado",0,4
"12014960000052","01/01/1984",,"Custeio","Agrícola","LAVOURA","MAXIXE","NÃO SE APLICA","Irrigadas","Não zoneado","Hectare","Tonelada","Não consorciado",0,4
"12014960000042","01/01/1984",,"Custeio","Agrícola","LAVOURA","MAXIXE","NÃO SE APLICA","Fruticultura / Olericultura","Não zoneado","Hectare","Tonelada","Não consorciado",0,4
"12014940000042","01/01/1984",,"Custeio","Agrícola","LAVOURA","MARMELO","NÃO SE APLICA","Fruticultura / Olericultura","Não zoneado","Hectare","Tonelada","Não consorciado",0,2
"12014920000043","20/03/2017",,"Custeio","Agrícola","LAVOURA","MARACUJÁ","NÃO SE APLICA","Fruticultura / Olericultura",,"Hectare","Tonelada","Não consorciado",0,2
"12014920000053","20/03/2017",,"Custeio","Agrícola","LAVOURA","MARACUJÁ","NÃO SE APLICA","Irrigadas",,"Hectare","Tonelada","Não consorciado",0,2
"12014920000041","28/09/2009",,"Custeio","Agrícola","LAVOURA","MARACUJÁ","NÃO SE APLICA","Fruticultura / Olericultura","Zoneado","Hectare","Tonelada","Não consorciado",0,2
"12014920000052","01/01/1984",,"Custeio","Agrícola","LAVOURA","MARACUJÁ","NÃO SE APLICA","Irrigadas","Não zoneado","Hectare","Tonelada","Não consorciado",0,2
"12014920000051","28/09/2009",,"Custeio","Agrícola","LAVOURA","MARACUJÁ","NÃO SE APLICA","Irrigadas","Zoneado","Hectare","Tonelada","Não consorciado",0,2
"12014920000042","01/01/1984",,"Custeio","Agrícola","LAVOURA","MARACUJÁ","NÃO SE APLICA","Fruticultura / Olericultura","Não zoneado","Hectare","Tonelada","Não consorciado",0,2
"12014820000042","01/07/2011",,"Custeio","Agrícola","LAVOURA","MANJERICÃO","NÃO SE APLICA","Fruticultura / Olericultura","Não zoneado","Hectare","Quilograma","Não consorciado",0,4
"12014820000043","28/02/2019",,"Custeio","Agrícola","LAVOURA","MANJERICÃO","NÃO SE APLICA","Fruticultura / Olericultura",,"Hectare","Quilograma","Não consorciado",0,4
"12014820000052","28/02/2019",,"Custeio","Agrícola","LAVOURA","MANJERICÃO","NÃO SE APLICA","Irrigadas","Não zoneado","Hectare","Quilograma","Não consorciado",0,4
"12014820000053","03/02/2021",,"Custeio","Agrícola","LAVOURA","MANJERICÃO","NÃO SE APLICA","Irrigadas",,"Hectare","Quilograma","Não consorciado",0,4
"12014815000042","12/05/2017",,"Custeio","Agrícola","LAVOURA","MANGOSTÃO","NÃO SE APLICA","Fruticultura / Olericultura","Não zoneado","Hectare","Quilograma","Não consorciado",0,1
"12014815000052","12/05/2017",,"Custeio","Agrícola","LAVOURA","MANGOSTÃO","NÃO SE APLICA","Irrigadas","Não zoneado","Hectare","Quilograma","Não consorciado",0,1
"12014815000453","03/02/2021",,"Custeio","Agrícola","LAVOURA","MANGOSTÃO","NÃO SE APLICA","Irrigadas",,"Hectare","Quilograma","Valor inválido",0,2
"12014810000042","01/01/2014",,"Custeio","Agrícola","LAVOURA","MANGABA","NÃO SE APLICA","Fruticultura / Olericultura","Não zoneado","Hectare","Tonelada","Não consorciado",0,2
"12014800000043","20/03/2017",,"Custeio","Agrícola","LAVOURA","MANGA","NÃO SE APLICA","Fruticultura / Olericultura",,"Hectare","Tonelada","Não consorciado",0,2
"12014800000053","20/03/2017",,"Custeio","Agrícola","LAVOURA","MANGA","NÃO SE APLICA","Irrigadas",,"Hectare","Tonelada","Não consorciado",0,2
"12014800000052","01/01/1984",,"Custeio","Agrícola","LAVOURA","MANGA","NÃO SE APLICA","Irrigadas","Não zoneado","Hectare","Tonelada","Não consorciado",0,2
"12014800000051","01/07/2011",,"Custeio","Agrícola","LAVOURA","MANGA","NÃO SE APLICA","Irrigadas","Zoneado","Hectare","Tonelada","Não consorciado",0,2
"12014800000042","01/01/1984",,"Custeio","Agrícola","LAVOURA","MANGA","NÃO SE APLICA","Fruticultura / Olericultura","Não zoneado","Hectare","Tonelada","Não consorciado",0,2
"12014800000041","01/07/2011",,"Custeio","Agrícola","LAVOURA","MANGA","NÃO SE APLICA","Fruticultura / Olericultura","Zoneado","Hectare","Tonelada","Não consorciado",0,2
"12014780000043","16/03/2017",,"Custeio","Agrícola","LAVOURA","MANDIOQUINHA (BATATA: BAROA, SALSA, AIPO)","NÃO SE APLICA","Fruticultura / Olericultura",,"Hectare","Tonelada","Não consorciado",0,1
"12014780000053","16/03/2017",,"Custeio","Agrícola","LAVOURA","MANDIOQUINHA (BATATA: BAROA, SALSA, AIPO)","NÃO SE APLICA","Irrigadas",,"Hectare","Tonelada","Não consorciado",0,1
"12014780000052","01/01/1984",,"Custeio","Agrícola","LAVOURA","MANDIOQUINHA (BATATA: BAROA, SALSA, AIPO)","NÃO SE APLICA","Irrigadas","Não zoneado","Hectare","Tonelada","Não consorciado",0,1
"12014780000042","01/01/1984",,"Custeio","Agrícola","LAVOURA","MANDIOQUINHA (BATATA: BAROA, SALSA, AIPO)","NÃO SE APLICA","Fruticultura / Olericultura","Não zoneado","Hectare","Tonelada","Não consorciado",0,1
"12014760000013","23/02/2017",,"Custeio","Agrícola","LAVOURA","MANDIOCA (AIPIM, MACAXEIRA)","NÃO SE APLICA","Safra de Verão (1ª Safra)",,"Hectare","Tonelada","Não consorciado",0,3
"12014760000813","17/03/2017",,"Custeio","Agrícola","LAVOURA","MANDIOCA (AIPIM, MACAXEIRA)","NÃO SE APLICA","Safra de Verão (1ª Safra)",,"Hectare","Tonelada","Consorciado",0,3
"12014760000812","01/01/1984",,"Custeio","Agrícola","LAVOURA","MANDIOCA (AIPIM, MACAXEIRA)","NÃO SE APLICA","Safra de Verão (1ª Safra)","Não zoneado","Hectare","Tonelada","Consorciado",0,3
"12014760000052","28/10/2004",,"Custeio","Agrícola","LAVOURA","MANDIOCA (AIPIM, MACAXEIRA)","NÃO SE APLICA","Irrigadas","Não zoneado","Hectare","Tonelada","Não consorciado",0,3
"12014760000012","01/01/1984",,"Custeio","Agrícola","LAVOURA","MANDIOCA (AIPIM, MACAXEIRA)","NÃO SE APLICA","Safra de Verão (1ª Safra)","Não zoneado","Hectare","Tonelada","Não consorciado",0,3
"12014760000011","01/07/2005",,"Custeio","Agrícola","LAVOURA","MANDIOCA (AIPIM, MACAXEIRA)","NÃO SE APLICA","Safra de Verão (1ª Safra)","Zoneado","Hectare","Tonelada","Não consorciado",0,3
"12014760000051","11/12/2017",,"Custeio","Agrícola","LAVOURA","MANDIOCA (AIPIM, MACAXEIRA)","NÃO SE APLICA","Irrigadas","Zoneado","Hectare","Tonelada","Não consorciado",0,3
"12014760000053","18/12/2020",,"Custeio","Agrícola","LAVOURA","MANDIOCA (AIPIM, MACAXEIRA)","NÃO SE APLICA","Irrigadas",,"Hectare","Tonelada","Não consorciado",0,3
"12014720000043","23/02/2017","13/08/2020","Custeio","Agrícola","LAVOURA","MAMONA","NÃO SE APLICA","Fruticultura / Olericultura",,"Hectare","Tonelada","Não consorciado",0,3
"12014720000842","01/01/1984","13/08/2020","Custeio","Agrícola","LAVOURA","MAMONA","NÃO SE APLICA","Fruticultura / Olericultura","Não zoneado","Hectare","Tonelada","Consorciado",0,3
"12014720000052","01/01/2010",,"Custeio","Agrícola","LAVOURA","MAMONA","NÃO SE APLICA","Irrigadas","Não zoneado","Hectare","Tonelada","Não consorciado",0,3
"12014720000051","13/08/2020",,"Custeio","Agrícola","LAVOURA","MAMONA","NÃO SE APLICA","Irrigadas","Zoneado","Hectare","Tonelada","Não consorciado",0,3
"12014720000011","14/08/2020",,"Custeio","Agrícola","LAVOURA","MAMONA","NÃO SE APLICA","Safra de Verão (1ª Safra)","Zoneado","Hectare","Tonelada","Não consorciado",0,3
